"","Gene","baseMean","log2FoldChange","lfcMLE","lfcSE","stat","pvalue","weight","padj","FoldChange"
"343","ARFGEF1",1776.53493598691,2.01661082856721,2.02053869354752,0.0920248668272243,21.9137598140008,1.92054210363922e-106,0.820760162425298,0.0419344411992923,4.04632114927738
"344","POLR3A",882.359451611595,1.5773656744057,1.58026038091024,0.072019556584556,21.9019076096889,2.49129432532118e-106,0.812805797645415,0.0459008473438843,2.98424436255814
"345","CALB2",1164.42349579295,5.2147248746527,5.21319342078623,0.238202852912034,21.8919497012844,3.0996923977686e-106,0.847542069651867,0.0448376780574709,37.1354427684462
"346","ARHGAP33",1245.9368121496,3.09153301067224,3.1001360044411,0.141260504832435,21.8853317446335,3.58393748794947e-106,0.848057361081753,0.0424357230317813,8.52401428384148
"347","STOM",2064.4065205249,-3.85639139050408,-3.93663408671181,0.176277708809508,-21.876795520819,4.32162814130995e-106,0.820760162425298,0.0347909414594809,0.0690415473931458
"348","NECTIN1",1473.27181943924,2.70603841418561,2.71478356068295,0.123762122095459,21.8648352853745,5.61677082610233e-106,0.820760162425298,0.0419344411992923,6.52527369080245
"349","CPLX3",3321.1040864788,6.38983833704146,6.36671110110829,0.292638239719914,21.8352814832307,1.07279896439607e-105,0.847542069651867,0.0356733882072772,83.8557807582986
"350","SYT2",889.512186866124,5.95192748131388,6.01205753128398,0.272622889139314,21.8320901084441,1.1503843714577e-105,0.812805797645415,0.0462722097932221,61.9025734147282
"351","TTLL5",940.767677398167,1.98858638503777,1.99418528745302,0.0911341344503821,21.8204342097576,1.48443263473677e-105,0.812805797645415,0.0462722097932221,3.9684795882316
"352","RAX",1346.59122552235,6.23524920353287,6.24096359987253,0.285861849089901,21.8121068739464,1.78083821662602e-105,0.809332939322037,0.0462732925222588,75.3350430362008
"353","ATP6V1B2",4407.43041884865,1.94016567420077,1.94338454267803,0.0889647517218575,21.8082514327312,1.93740231385101e-105,0.809332939322038,0.0350338766628686,3.83749713714216
"354","VPS37A",1176.64554956949,1.79067220483066,1.79270508358767,0.0821298964497563,21.8029278281889,2.1764073690013e-105,0.812805797645415,0.0462722097932221,3.45976057979859
"355","ESRRG",941.462948030268,4.49132309623945,4.47806007300811,0.206224202460888,21.7788360563124,3.68310983635333e-105,0.812805797645415,0.0462732925222588,22.4917357365709
"356","YPEL2",1842.75726051085,3.467177946876,3.46896894966171,0.159249283583455,21.772015979331,4.27412513463773e-105,0.848057361081753,0.0437453499981598,11.0592216498343
"357","SYT7",1201.16760327166,4.52049931750688,4.53252024412397,0.207827096275404,21.7512509125205,6.72217272494674e-105,0.820760162425298,0.0479740846383924,22.951226025109
"358","KBTBD11",1196.93619957325,2.4729624747819,2.47397341157616,0.113744404631492,21.7413989091928,8.33203259984772e-105,0.820760162425298,0.0479740846383924,5.55182646840682
"359","SPTBN4",1467.43858225519,4.00260989556961,4.0007832713887,0.184161298898139,21.7342618645597,9.73354581068918e-105,0.820760162425298,0.0432140476646467,16.0289708649413
"360","GPR162",1008.1921351364,3.96244612470207,3.99332346262999,0.182323953165772,21.7329980833584,1.00051774922621e-104,0.848057361081753,0.046032195914223,15.5888881045453
"361","GSKIP",776.342891684666,2.85438419199452,2.86674248802955,0.131392811034435,21.7240514874626,1.21570476750267e-104,0.847542069651867,0.0479740846383924,7.23194743675666
"362","TNR",913.752176152128,5.50703071042559,5.50850795012494,0.253587660336815,21.7164774623148,1.43358892577808e-104,0.820760162425298,0.0484259751321009,45.4759134102163
"363","SCAPER",1352.53819649646,3.1492619057303,3.15751152963454,0.145064443487456,21.7093991471634,1.67229458341853e-104,0.809332939322037,0.047005513956873,8.87201562142086
"364","PPP3R1",2182.36416501622,2.30101870941671,2.3058747357362,0.106011995297808,21.7052674365077,1.82955843123596e-104,0.820760162425298,0.0354761929552248,4.92805620227137
"365","VAMP3",1094.4066777136,-1.9404154193712,-1.94466897001289,0.0894183896236844,-21.7004066785077,2.03356398209574e-104,0.848057361081753,0.0462538302341715,0.260541407352434
"366","JARID2",1042.04639447323,2.25892179473235,2.26344542203729,0.10410160310195,21.6992027732764,2.08750519245933e-104,0.847542069651867,0.0462722097932221,4.78633638931246
"367","SCG3",1531.44485424626,5.17367235668155,5.1554961239269,0.238442085866758,21.6978153746424,2.15144093083067e-104,0.809332939322037,0.0471500619505774,36.0936304222748
"368","NEUROD1",2646.54429709473,6.43824504495379,6.32754708573254,0.296881067954028,21.6862768964128,2.76477900244699e-104,0.812805797645415,0.0373219911376867,86.71712640458
"369","PDE6G",31712.8945140309,5.57775761548304,5.54893112084171,0.257219497740706,21.6848165262565,2.85392913832572e-104,0.847542069651867,0.0367249755783899,47.7608833740006
"370","SLC9A7",665.100829411166,2.56171862284074,2.5830260783952,0.118161582730076,21.6797927351112,3.18309751663419e-104,0.809332939322038,0.0478739736751932,5.90410599848513
"371","LRRC39",967.952665077632,4.45651896505713,4.46219489017807,0.205570219430622,21.6788160143068,3.25136294322302e-104,0.847542069651867,0.0462722097932221,21.955629057691
"372","ATP9A",1830.43167404996,1.92616834910725,1.92902376546583,0.0888702383929279,21.6739415122412,3.61452249753929e-104,0.848057361081753,0.0438604888326757,3.8004449822454
"373","RPGRIP1",2593.52782888851,5.78298206840498,5.72835850048643,0.26797224174852,21.5805265152503,2.73733198890316e-103,0.809332939322038,0.0364626724756386,55.0618839778093
"374","CYFIP2",2560.17512538724,2.4081923218198,2.41511685585496,0.111619603269611,21.5749944568692,3.08517517396465e-103,0.848057361081753,0.0377567380604635,5.30808812226602
"375","PNMA1",1950.82322991033,1.90572718679185,1.91124962537805,0.0884004002030165,21.5579022540083,4.46386826190701e-103,0.809332939322037,0.0478739736751932,3.74697716821088
"376","PDXP",942.738761522196,2.66110379200359,2.67244810306769,0.123572340348686,21.5347850861667,7.35348600965544e-103,0.809332939322038,0.0462538302341715,6.32516796887391
"377","MAGI3",1174.63140428309,2.60844783724917,2.60980441589207,0.121545140934276,21.4607331662863,3.62541810438394e-102,0.812805797645415,0.0479740846383924,6.09847209775407
"378","FSTL5",1835.18683172529,6.41379205982925,6.37779248703468,0.299125664968782,21.4417979162658,5.44682903965376e-102,0.848057361081753,0.046032195914223,85.259699171819
"379","LHX4",929.092653907773,4.43851020712725,4.45829301900319,0.20776906010119,21.362710140603,2.97066112190495e-101,0.847542069651867,0.0479740846383924,21.6832665415357
"380","SLC4A3",1468.52628101024,3.63576645247,3.67572039321254,0.170192953964616,21.3626144195481,2.97675519315214e-101,0.848057361081753,0.0462722097932221,12.4301039174891
"381","MAP6",2281.21333474435,3.19829723498389,3.1936355502374,0.149817188543498,21.3479992921859,4.06992994072063e-101,0.809332939322038,0.0383925595375154,9.17874707416439
"382","ARPC1B",1096.91540424031,-3.73885404541244,-3.75975375178869,0.175409382636257,-21.3150174136672,8.23767742793008e-101,0.812805797645415,0.049237302806796,0.0749018911257522
"383","RGS8",1179.4066065006,6.39703340730117,6.34340830909108,0.300204729539588,21.308902818127,9.3869282930552e-101,0.812805797645415,0.0492695446859191,84.2750344767798
"384","PHACTR2",1076.71805167688,-2.98336571968235,-3.00277524753983,0.140162667998284,-21.2850237676617,1.56267740315571e-100,0.809332939322038,0.0478739736751932,0.126449591401403
"385","CLASP1",2846.63907881375,1.97314411688906,1.97475793114687,0.0927903188859698,21.2645472133129,2.41812684351136e-100,0.812805797645415,0.0419344411992923,3.92622844333447
"386","DNAJC5",3457.42974890338,2.56207958674457,2.57047490527463,0.120505383417747,21.2611214045335,2.60126021463309e-100,0.809332939322038,0.03936990558656,5.90558339718835
"387","AP3M2",886.737666093355,1.98487631794471,1.98869308854094,0.0934316521579563,21.2441530477173,3.73375067862956e-100,0.809332939322038,0.0478739736751932,3.95828726766986
"388","POU2F1",1100.29920355541,2.0130470265318,2.01406316619965,0.094940864765318,21.2031671662966,8.92812449305132e-100,0.848057361081753,0.0492108310066873,4.03633810295411
"389","GRAMD1B",4000.47633544973,3.87273511808505,3.88610668963325,0.182662656782953,21.2015700761803,9.23631907325915e-100,0.812805797645415,0.0419344411992923,14.6490491388126
