"","Gene","baseMean","log2FoldChange","lfcMLE","lfcSE","stat","pvalue","weight","padj","FoldChange"
"14204","LMO3",172.64768590746,0.729704097804678,0.735077538507686,0.269824520784263,2.70436539897762,0.00684349890524985,1.02167933989619,1,1.65829893337919
"14205","ZNF644",745.958571555488,-0.303761233725074,-0.30414337946943,0.112331419854801,-2.70415200055082,0.00684789563958363,0.837916782220421,1,0.810137540438591
"14206","LMBRD1",1222.36135768588,-0.308480967004967,-0.308886053488954,0.114109699638389,-2.70337200064969,0.00686398789493698,0.817834289788181,1,0.80749153045908
"14207","MT-ATP8",17709.7854950411,-0.391939583104512,-0.392767048949899,0.145007891233666,-2.70288451042253,0.00687406259936522,0.817834289788181,0.748095724816833,0.762104329754908
"14208","UBE2J2",649.698204176108,-0.355666538534031,-0.356282277731675,0.131627357150845,-2.70207156196594,0.00689089293181445,0.778712453329768,1,0.781508495510907
"14209","CSN3",0.563202635105269,2.03138789348099,2.184105463294,0.751843562552333,2.70187575535648,0.00689495221059308,1.60568203568684,1,4.08797930695837
"14210","CDKAL1",264.881215403668,-0.249103650402324,-0.249314810930354,0.0922027920681214,-2.70169313547773,0.00689874005041438,0.817834289788181,1,0.841419028377007
"14211","GDF3",0.617128260389736,1.76814290335321,1.85687022497316,0.654614156334192,2.70104593101794,0.00691217920373715,1.59596802757468,1,3.40615220407287
"14212","RPL26",7780.08479987986,0.345411712680197,0.345976611813984,0.127912379092353,2.70037751725976,0.00692608344939265,0.778712453329768,0.717293727850004,1.27051350675549
"14213","STRN4",1111.34796524785,-0.266597391993946,-0.266856816892685,0.0987402794492895,-2.69998620097954,0.0069342352088243,0.796074379651176,0.894331479710323,0.831277811103409
"14214","SYK",201.07224461844,-0.878358475873673,-0.887969245414268,0.32539533652668,-2.69935791105493,0.00694734154602608,1.02065792345741,1,0.543986036272282
"14215","IBSP",1.14862506999609,-1.14121008375579,-1.16548816964254,0.422897287086281,-2.69855144169547,0.00696419737533373,1.59596802757468,1,0.453379139059335
"14216","ANKRD20A4",27.2101693151733,-0.551003453487914,-0.553365722349336,0.204279989925038,-2.69729528423273,0.00699052520472635,1.10135652976141,1,0.682545225080651
"14217","UQCRQ",1633.43492931831,-0.441621014717575,-0.442804859864251,0.163764182812596,-2.69668866007744,0.00700327143177268,0.778712453329768,0.887250271126898,0.736306828021322
"14218","WNT2B",562.755200440302,0.537903459866529,0.540051250612819,0.199498119654903,2.69628335744221,0.00701179917133716,0.750378670365044,0.928840639246476,1.45186112315742
"14219","SLC6A14",8.09242881099377,-0.528679622424288,-0.530845820420536,0.196109162683859,-2.69584355564536,0.00702106333679294,1.00972035295027,1,0.69318886136217
"14220","YIPF5",755.313800064793,0.209203268006386,0.209328934639661,0.0776423078574902,2.69444937662558,0.00705050359081882,0.77936433542838,0.960427921974003,1.15604957627605
"14221","C9orf3",281.933564034001,0.330105069421847,0.330603920498345,0.122569332167679,2.69321096544976,0.00707674747764682,0.817834289788181,1,1.25710492434647
"14222","DBX1",1.11373841705837,-2.2795058195084,-2.5255202646399,0.846433216825492,-2.69307226393782,0.00707969223671121,1.60568203568684,1,0.205968294576184
"14223","TMEFF2",169.25188948212,0.557752378274574,0.56015411658574,0.207331721702522,2.69014492184092,0.00714209955973086,1.02167933989619,1,1.47197419333557
"14224","MID2",217.622147045725,-0.461009712284315,-0.462368340707304,0.171382794898987,-2.68994161611166,0.00714645207179816,0.778712453329768,1,0.726477634090922
"14225","AC090094.1",40.3469756556356,3.03438136913721,3.75709720047639,1.12845048096805,2.68898052711551,0.00716705999188056,1.10135652976141,1,8.19294067962909
"14226","AC007163.1",3.31107177726701,-1.33827683483971,-1.37846414374766,0.497826442304962,-2.68823975810409,0.00718298013852201,1.59511061966968,1,0.395492753278995
"14227","UBA52",5071.94652054924,0.36114347721984,0.361794407870219,0.134348737881436,2.68810472591527,0.00718588558431728,0.750378670365042,0.737105370516471,1.28444354161459
"14228","MBOAT1",33.8168282803188,0.564695313018731,0.567218713573487,0.210118497040516,2.68750881513228,0.00719872021557547,1.10110817780366,1,1.47907510606779
"14229","KCNQ1",58.9445401101631,0.607072858412544,0.610218501459134,0.226146868400605,2.68441859357146,0.00726560748653255,1.02065792345741,1,1.52316566006877
"14230","EIF4G2",12616.3406428045,0.252063082578481,0.252284032539026,0.0938989203663731,2.68440874075001,0.00726582163796961,0.817834289788181,0.749325300271717,1.19090892132816
"14231","PPARGC1A",421.49462560833,0.509516917807842,0.511362187323115,0.189811846541237,2.68432622669391,0.00726761530637467,0.750378670364962,0.930036224940283,1.4235734364017
"14232","ELL3",21.70029832504,0.59141026700424,0.594431569026972,0.220382967578326,2.68355705299253,0.0072843545228896,1.0984515579147,1,1.50671887952594
"14233","QTRT2",329.399293458681,-0.314610469966621,-0.315043548593124,0.117250644436566,-2.68323019867775,0.00729147818938752,0.750378670364962,0.930083509543693,0.804068061135851
"14234","ZAN",0.667711869897848,1.62750638787506,1.69791321455981,0.606648681601403,2.68278237015011,0.0073012485927046,1.59596802757468,1,3.08978486064458
"14235","GEMIN7",208.613508368692,-0.269253195419952,-0.269526304938848,0.100369403030923,-2.6826222662398,0.00730474447515723,0.837916782220422,1,0.829748950466448
"14236","IGHV3-13",0.620124333597032,2.50624495434976,2.81573893676402,0.934415094181131,2.68215375581672,0.00731498306943236,1.59511061966968,1,5.68139399285868
"14237","TRIM59",143.997732299975,0.609415408601589,0.612574291447292,0.227225796191169,2.68198161835849,0.00731874810929665,0.83501561279762,1,1.52564088198674
"14238","NOS2",36.1619519779383,-0.643146322170674,-0.647043748695942,0.239821087556684,-2.68177552159028,0.00732325820391688,1.0984515579147,1,0.640314984832767
"14239","PPFIA1",1167.98904075613,-0.184685660335509,-0.184774805137373,0.0688856604335336,-2.68104652221066,0.00733923119328585,0.796074379651176,0.895963677496342,0.879840757957167
"14240","CYP8B1",16.2679462837015,-0.494738893594485,-0.496492492012626,0.184537821247004,-2.68096203938745,0.00734108430254758,1.10110817780366,1,0.709690109862054
"14241","SLC25A15",55.8080088788353,0.403374185645606,0.4042954887468,0.150518150328622,2.67990395022083,0.0073643287969335,1.10110817780366,1,1.32259759714547
"14242","RAET1G",9.98424160407157,0.652118565889813,0.65620490402496,0.243369402021419,2.67954213008429,0.00737229253203027,1.10025545663552,1,1.57147417745276
"14243","SCO2",235.898578939346,-0.480087471778177,-0.481651205515579,0.179200362081628,-2.67905413918467,0.00738304554744454,0.817834289788181,1,0.716934154387027
